id,qMean,qStd,tMean,tStd,pMean,pStd,        wholeMean,wholeStd,wholeDisnormal,wholeCorrectedMean,wholeCorrectedStd
25,-347.1290322580645,515.3345760631245,118.70967741935483,188.28739076011112,-10.161290322580646,252.79280011876023,-19.90843785632839,217.4525989254433,0.17149372862029647,-10.47082301128544,94.26250331551374
26,113.88,335.4101155302267,249.88,53.657670467510975,191.28,289.480157523793,9.598618999888629,133.21748061089272,0.1628243679697071,-16.626313688971663,56.164375286924866
27,-1317.6,286.3600530800342,164.56,33.670259874256985,-156.32,306.3094801014164,-32.44645669291339,224.6295580710851,0.11136107986501688,24.28405063291139,82.31968141428473
28,-56.949367088607595,132.32333804260932,219.78481012658227,60.522967893895185,-25.544303797468356,123.77355778514966,-12.507322261310645,159.85711505680425,0.22760369794649432,-35.48670691664019,69.02476846278263
29,-124.33333333333333,526.849277892797,81.06060606060606,125.01101512532003,95.45454545454545,125.67348046210884,-40.39251472796581,241.04875738071618,0.15086057525701743,-13.241599782342538,105.35945101902153
30,19.35483870967742,257.4949480728476,122.61290322580645,161.8012874105157,99.64516129032258,254.74143100433284,9.8875786163522,284.07302442505295,0.07726864330637916,-7.429649464459591,71.22873393954701
31,-783.36,84.84097123442187,50.44,17.444953424987983,-41.36,109.30539968363868,-10.479157328552219,105.27210006412928,0.04695203944419543,1.5508524397413286,33.7841372743498
32,-1.9090909090909092,154.52083582881036,192.4848484848485,130.26037356750803,22.515151515151516,144.18992551116892,11.294871794871796,200.87667815405774,0.10517358747447243,-3.5118549511854953,74.55634099762736
33,-117.81818181818181,187.69671774231873,156.04545454545453,126.18221934701752,-57.09090909090909,172.7305860926224,-27.783709157846296,171.54647737379412,0.16106764841233318,-15.804991771804717,83.43461337500902
34,300.1818181818182,457.3143242722373,165.87878787878788,43.330832731409956,320.27272727272725,442.01441583013207,21.202520149846748,191.766181694862,0.082529231467817,-5.480202920069289,76.96756688018647
35,416.62068965517244,334.483690009368,80.44827586206897,31.789812081856702,418.51724137931035,332.0922826346518,24.33693756539937,151.62488039473828,0.040809208231600974,-3.224969696969697,39.28594544932789
36,288.5,334.9582809843638,283.1,110.06554108045503,300.5,320.26351129447556,16.672917880023295,143.81147043184765,0.20139778683750728,-18.113768961493584,69.1039470148375
37,-47.15384615384615,169.93611747850613,282.7307692307692,74.55434656487827,-0.7307692307692307,160.5810501542416,-0.4855752913225478,143.76881635001294,0.19108496436248446,-21.116503496503498,58.07216628355939
38,281.82978723404256,254.38054247390153,128.25531914893617,31.176551530335676,283.7659574468085,251.3978971091282,19.338614370129314,128.67515812757196,0.0733921383917102,-2.6615526802218112,55.66780646901424
39,-11.311688311688311,120.1921902232258,79.0,65.45663777319629,26.363636363636363,110.1248298895641,-0.5669277632724108,92.25967865598149,0.12341166231505657,-2.914680963727826,40.43430086254984
40,698.1219512195122,405.90550354833437,278.6829268292683,38.803720606368216,705.9512195121952,390.40635185878256,22.414167703971938,187.51478479560092,0.1445060540907548,-24.210449735449735,77.89389249926226
41,-294.92,234.02391672647477,95.16,70.34866310030347,-41.6,161.01478193010726,-16.128090146027365,186.59517881621164,0.05933080372542256,0.5583669478058917,62.129698398003036
42,-186.82857142857142,243.13736885977528,105.3047619047619,59.01817699166505,-73.44761904761904,136.77774679435464,-31.41743119266055,125.27361697281121,0.20591233435270132,-26.193196405648266,50.55808751627353
43,20.18421052631579,265.76412724376456,298.63157894736844,94.2416884657493,55.578947368421055,241.77834907845343,3.100836586726157,169.4039940516122,0.22989403234802008,-30.360805330243338,77.90124909742416
44,158.0,320.3942883386032,228.17857142857142,128.16843091679587,196.78571428571428,265.3434912850642,2.4119986365185775,141.50161233688294,0.19031928189978412,-22.393769295537467,56.611345015086556
45,310.5263157894737,247.58366335465433,243.23684210526315,63.62407447802754,322.5263157894737,229.81843369358768,4.881394296061567,137.27266803502715,0.22102761430511544,-29.158070608746186,62.48512712089571
46,-150.0,353.56141958555776,16.0,29.056119226698687,77.54838709677419,85.80767644044572,-10.806656277827248,116.589067207785,0.12344167408726625,1.722031746031746,51.69779649289914
47,78.93548387096774,201.99328246317933,209.0,104.40460995878085,105.25806451612904,184.87082983879893,-2.3536192751064493,116.04576904693643,0.18215806418111954,-11.240253968253969,41.71955567416539
48,-688.1935483870968,188.19232087361073,95.87096774193549,54.01000023023447,-10.161290322580646,105.82337590843362,-5.947256913470116,149.170835724198,0.1915700267618198,15.414344827586207,66.76730286717411
49,-901.7837837837837,503.82387179557935,60.108108108108105,83.56120391140524,-39.648648648648646,154.89878407845768,-27.410434782608696,201.30679594592394,0.11176811594202898,1.4585563242396553,82.40655381196767
50,85.37037037037037,203.11539288244194,118.03703703703704,84.76262343722962,114.4074074074074,184.7938309174046,5.145431588613407,181.70609510276503,0.14428374655647383,0.9388329979879275,74.87570035779767
51,230.7906976744186,168.6423983407432,276.7906976744186,12.99294645770486,231.1860465116279,167.9765010993479,8.203844948281267,116.11082677106397,0.18796364016299238,-33.86181163149769,50.47292245750656
52,73.86274509803921,460.7444538454339,329.5882352941176,236.16952838184164,109.86274509803921,411.4970287748183,-20.491389399765925,294.50149072608326,0.220197291422839,-19.512006861063465,135.06356130873942
53,22.92,98.68654214227998,68.88,35.78079932030585,37.96,92.23425827749688,6.889598744676082,59.82058493768576,0.21923335574983188,2.0910134941142693,28.492823384431613
54,-724.6,443.589945783265,219.1,211.40953147859724,-47.95,313.64111257933007,-16.129506236118228,274.6634054683674,0.2084401161797369,18.938484783077918,113.67269620417856
55,-300.6666666666667,241.1439864940078,46.13333333333333,8.838300490227494,24.866666666666667,140.32337256811098,2.3436188315371527,91.28587309751889,0.16551332955190018,19.738036976617728,32.45971317659879
56,107.21739130434783,435.5538160251432,205.04347826086956,88.62254019931929,192.04347826086956,392.09309877839075,14.572972972972973,197.2056764713101,0.14583093732029903,-14.507203446882995,64.52578135511231
57,61.34615384615385,381.63010104506776,64.23076923076923,38.224345536790764,132.57692307692307,257.8455371068446,14.07297388185181,115.39497656245948,0.08732204909763479,-4.100466715794645,39.240313933015265
58,131.43333333333334,231.63400489181683,200.36666666666667,64.1879964548582,143.7,220.53543177155606,10.885269919981967,159.18058984409785,0.14200383184943086,-9.733613555759884,72.21795332089387
59,14.632352941176471,133.82483111842672,147.22058823529412,65.34070112252692,37.64705882352941,122.12514852852458,5.003377798133624,109.43854244580976,0.1832598614530257,-10.840039254170756,43.37851343188808
60,-97.15789473684211,65.9579316948508,238.94736842105263,53.48829058697705,-33.94736842105263,44.01850530020602,-10.903828623518688,139.998760750863,0.2841841385597083,3.037249283667622,66.52416154565
61,-92.05263157894737,1490.0293700278885,213.52631578947367,289.24281702786686,50.31578947368421,1198.1952240823907,-3.6134337230037645,565.1120638436622,0.1254210422032891,17.2535115541459,162.74991678867084
62,-219.9516129032258,299.4403612019485,60.67741935483871,86.66691413823095,18.080645161290324,189.50898339308495,-11.059024855523761,219.45086882992985,0.06906805812713909,0.21281340405014465,67.59488739234138
63,-0.8636363636363636,95.58066343743643,196.9090909090909,28.501848569887997,12.181818181818182,91.07371458111997,3.37444177258674,67.54419275532818,0.16248711782892478,-13.817473338802296,29.5847510748198
64,4.371428571428571,77.76193917125183,83.82857142857142,12.851871935437963,16.542857142857144,72.09808511708907,11.48241833030853,60.6077482375008,0.11433756805807622,-3.024718237704918,26.20791471525042
65,-43.65217391304348,14.936412163487601,115.82608695652173,51.3120480588374,0.6521739130434783,34.17170033770275,8.569075937785911,88.46761046474523,0.09995425434583714,-11.052986022871664,34.3048240572598
66,253.52941176470588,503.1900141213244,289.20588235294116,137.04781892201086,302.29411764705884,431.275913418324,13.836619079990935,265.60652906247543,0.11534103784273737,-10.056992827868852,104.03020848499884
67,-18.689655172413794,176.44792207144116,192.93103448275863,70.45611548527688,23.275862068965516,172.5038523411367,2.1810766721044046,123.5336092833236,0.22955022139361453,-14.662885662431941,59.10786838213342
68,5.424242424242424,316.53139346464275,82.72727272727273,128.62590170541733,59.54545454545455,257.99249353762815,10.648843599725211,205.65817814536805,0.20196931531944126,17.282496413199425,97.25068758599446
69,85.25,250.27305921066826,114.125,70.0210161903791,106.83333333333333,230.59120875600516,2.489667982354307,132.40049975655234,0.19270954260506154,-3.2320966350301985,63.39268376483298
70,376.8292682926829,389.4793211229467,144.6341463414634,54.637946296422776,391.780487804878,372.5657586216466,11.971164936562861,146.98724171236512,0.1209919261822376,-9.685343130822726,69.99528866071806
71,-709.125,312.858502694642,107.91666666666667,69.00176124966345,-18.416666666666668,137.37324966026765,-1.5760844617856322,167.13056541458857,0.16869405554280467,16.288100496963004,68.15529387059644
72,-30.666666666666668,422.23839150325887,208.59259259259258,284.32418368230975,76.77777777777777,372.1905459158464,10.062834986885619,271.24815516549506,0.20435625498916637,-3.0331087860111796,124.34146172724365
73,-634.3333333333334,173.02793608740373,191.33333333333334,217.4217611515053,-52.111111111111114,142.76666623429406,9.660246120920279,259.50454012146423,0.18940609951845908,3.903960396039604,104.57122425127753
74,383.61971830985914,501.0522270772535,276.3943661971831,105.13284404903033,400.59154929577466,487.7313846684027,26.605983302411875,210.17745123537716,0.13010204081632654,-24.41315649160224,77.68950045275795
75,85.81481481481481,203.5407024609551,76.85185185185185,62.50908301625939,104.5925925925926,191.00945473191157,4.187563138399371,160.78251289630052,0.13200134695251992,-4.166429587482219,64.64347688057735
76,-43.8,127.0220190885554,93.98333333333333,48.523702684587285,-16.45,125.05404498322581,-6.982316731952994,157.94897180778477,0.15523223279238949,-8.993640699523052,66.81144093644777
77,-21.235294117647058,18.270932915956347,34.529411764705884,24.862250257956806,14.058823529411764,17.880224331515777,8.746124466412041,81.17233598126776,0.03246461469332734,-1.910135841170324,25.80987844373766
78,257.475,449.0908030398752,229.675,142.3759789255196,280.25,429.2244022652952,17.429514653075408,206.01700093692594,0.17178269431252172,-11.442237762237763,95.5927636054826
79,399.2368421052632,510.182652236098,136.97368421052633,36.13970468677968,429.7368421052632,480.8036410783911,32.16175125743027,187.50018750850882,0.07041609510745313,-5.4738071815051645,69.26963454616019
80,-547.0952380952381,1519.093398324957,240.85714285714286,374.78314818474064,89.0952380952381,450.68592218252695,-2.9215076071922543,327.3859381624889,0.10431074227754726,9.311285548835414,95.05904808383164
81,219.5,360.59260638257376,57.27777777777778,114.13043491041076,253.08333333333334,329.60964918116906,18.63437609024305,153.88450551354114,0.1937434585416909,7.446559930765902,71.76805421639997
82,-24.865384615384617,123.11189857607557,115.63461538461539,25.05611306198844,14.057692307692308,110.13547836494176,-4.3634990706319705,105.39215338794948,0.1683317843866171,-13.829026400335243,44.940653589641045
83,17.0,128.6439394526409,143.52631578947367,22.924058658404302,36.473684210526315,119.62281441485925,2.3815628815628815,75.36635467833389,0.17399267399267399,-12.39689578713969,32.47131355083907
84,206.125,379.8254327648426,349.6875,88.42985832709448,228.8125,361.0018557344962,5.949359213636929,204.8562578957606,0.20965534403384348,-32.050377833753146,86.79701946506258
85,0,0,0,0,0,0,-12.235287460389316,117.42662669519778,0.11566319601629697,6.975044791400051,47.57058007614525
86,93.17073170731707,290.10350570342274,104.85365853658537,17.577092874880737,134.9512195121951,268.41430946002674,15.555927225259035,113.19449577545184,0.05025699600228441,-3.593505712567649,40.52691613123694
87,-4.085714285714285,61.83820891352411,58.42857142857143,25.579328388687742,14.6,52.17728022260811,1.5615798083664407,40.35263618925548,0.22563683103528862,-0.9814395654142146,19.813826091928053
88,39.78125,339.17249799834525,321.28125,189.6149444227366,66.28125,312.5928096556885,12.748996431757359,218.58486706858847,0.23974130240856378,-5.555148137283661,100.51513677005694
89,23.86111111111111,136.83468387026934,63.97222222222222,38.136804992837675,48.97222222222222,131.37340465488927,8.447902416780666,75.02808806112631,0.16016871865025079,1.2002171847427718,35.09300346665476
90,140.47222222222223,355.34439367645007,298.55555555555554,94.92817297668462,168.52777777777777,335.235529649687,5.869229045271179,179.5697015699106,0.21537427162707307,-20.74721508140531,78.81174313241011
91,594.3333333333334,623.0635244945379,391.1666666666667,142.79731167715386,650.2666666666667,547.3284165430803,17.09892865283793,261.2397247148344,0.2031000683838614,-22.32894736842105,112.64685013909794
92,646.0625,464.09858445566283,207.28125,73.96715249647981,660.78125,439.965888903262,21.60600092678406,182.85872390052455,0.12210379981464319,-5.955001319609396,77.16701650952984
93,-54.36,84.1873529694336,127.0,38.710205372743765,-34.72,80.24239278585853,6.330360205831904,86.3005283846514,0.15368782161234992,-9.595730306715309,35.4393057110635
94,229.3,393.12004527879265,260.26,297.1700395396548,264.56,353.0576247583388,-12.536781877627277,260.504491022317,0.21870621205044372,-32.2806755342998,132.284441076685
95,-307.61728395061726,167.33064538945112,53.925925925925924,32.535935603946335,-26.925925925925927,141.87316347016284,-7.760474663967156,117.7418979769072,0.12175918114841686,5.713819159836065,47.45196291451659
96,24.4,151.75660964659355,115.22857142857143,49.64737697820829,38.57142857142857,140.14671612569566,6.161114887831407,93.31790294494334,0.20666213460231136,-4.609111682376464,44.63192822671136
97,-32.79245283018868,179.78470966640262,327.6981132075472,26.207146444088508,-0.9056603773584906,172.16131796057553,8.596668230877523,154.0573028164413,0.1308657907085875,-31.66653168657623,50.9559737378356
98,280.53846153846155,418.88526341389166,142.6153846153846,259.2713275735964,334.38461538461536,391.9161092458315,21.547826086956523,226.85516601172162,0.257888198757764,-13.233679276866422,110.02790967699559
99,95.91428571428571,161.1184783990733,138.8,30.87837893598506,106.37142857142857,152.7292816371103,7.198088519740585,81.68015103667688,0.21868244396404596,-11.575651667394787,40.4579498237418
100,859.3870967741935,803.540298582722,254.06451612903226,408.1117759194418,906.0645161290323,742.6946550745998,51.80776426566885,575.8245387568779,0.19761459307764265,-9.30195278344506,228.83765395441637
101,-51.97701149425287,273.28630000492007,161.26436781609195,256.0492705715689,-28.057471264367816,267.95918184274893,-54.93971914602123,316.5518596110822,0.2203447882178331,-33.230780494948014,141.75073060851582
102,0,0,0,0,0,0,12.539439919669753,355.27456603575536,0.18353229945330804,-4.213446296802405,148.32508200946145
103,152.17543859649123,530.1012853503289,206.4561403508772,271.0590710641423,208.31578947368422,490.36224196728665,22.770579667928924,273.83754005273664,0.12607049228080397,1.7649490033997735,108.07733049405543
104,-417.4,570.1465074873299,359.0,315.03163862274744,-87.2,333.60299758845093,-9.536119568225851,295.5336747818847,0.17187932466094658,1.6253342245989304,107.94916887769735
105,43.717948717948715,256.8739038874061,194.5897435897436,72.86401734059945,87.33333333333333,228.60606956670037,-9.253071807011612,126.0682201360036,0.232104610528689,-22.142836171462125,60.296692581680304
106,20.0,121.82118042442373,86.77142857142857,43.24619601060601,45.885714285714286,111.78545047892194,3.415396595839359,76.24708570603894,0.15986205362109246,-1.0214512711864407,32.861899909932504
107,440.87951807228916,353.95600426321994,305.06024096385545,53.6892776977021,452.9277108433735,334.3734937588425,8.976216093776545,171.47388611270947,0.18449515827623308,-30.30296507187001,72.19565379682005
108,1214.1785714285713,1513.3815271383728,188.0,74.57163382566169,1293.4285714285713,1442.0317865669215,66.2457779779329,482.97313174558855,0.04075658635442468,-13.892370892018779,127.49562190039525
109,362.75757575757575,213.2197657423297,187.4848484848485,13.459526787397822,365.6363636363636,207.87610211181348,7.527925225017309,107.3429497244154,0.17216708977613662,-20.4831335377753,45.733558028689274
110,84.03571428571429,212.38727802612598,132.33928571428572,54.433208346728634,106.28571428571429,200.1856918575596,9.120209159340344,87.27993382436013,0.12382922484629087,-16.733932318992654,35.33871996501314
111,-603.2142857142857,611.4640718999685,198.28571428571428,702.1741164383079,-75.57142857142857,476.405096872956,-14.001041305102396,423.5272236242088,0.1875506189980331,-25.876246083736827,176.57919582405657
112,48.92307692307692,295.9039505126521,117.76923076923077,34.270763153168794,113.46153846153847,268.9545616140722,17.99967490247074,133.90072235028504,0.07282184655396619,-6.2005610098176716,50.9259124128865
113,-576.2333333333333,264.92246454806775,50.233333333333334,17.57400226344459,-0.03333333333333333,53.6205702651096,-10.613249776186214,110.60324203037875,0.10317815577439571,13.264412278512603,45.32567549738189
114,888.0555555555555,313.10774483641126,117.55555555555556,113.49035962756952,900.1296296296297,269.2363718684752,27.535309278350514,222.7641209087573,0.1084192439862543,-6.489978801310464,87.2636799691657
115,-502.8125,307.8611129125437,138.25,98.20959729069253,4.28125,168.5191447534597,-14.23790423665079,175.1683452209054,0.19541238405615444,17.786882692008103,80.12017035295358
116,678.3235294117648,547.3688250374123,269.61764705882354,66.95389753004427,688.0882352941177,533.9894451285069,19.651768669286916,206.1058392474261,0.154407636159461,-14.671049136786188,94.62057885430639
117,-471.47222222222223,662.8889418510427,145.94444444444446,14.16753809955947,70.47222222222223,34.671062310353214,-31.136368810472398,269.5905588006396,0.11656232214001139,45.726066228578794,101.1593697717477
118,44.05714285714286,194.59143173871362,205.31428571428572,49.80749882071484,58.8,184.43470389273273,4.982156973461321,97.96101460170674,0.24054206662902314,-21.88446096654275,47.099359068987795
119,819.4102564102565,442.8050863644078,107.3076923076923,35.56803076673312,838.9487179487179,401.72614404099795,20.679188054129725,198.51827633519812,0.08002799813345778,-8.317271113365457,62.947965689429
120,242.71428571428572,896.8623158575914,474.1904761904762,526.9424039230039,386.1190476190476,747.8354543481109,-4.552593256413129,613.5023186583372,0.17139016466898174,3.4157090712450993,257.6330900146871
121,-693.7741935483871,219.6836008793496,94.93548387096774,26.883182755924746,41.96774193548387,57.35823133040939,-16.051395864969045,137.1728584911218,0.14986566989837635,19.247732893652103,63.53478937605549
122,-112.96428571428571,707.4046367907558,269.75,156.907530776205,-71.25,705.5589792599097,-8.331208741179148,369.02871575956215,0.1200773958570453,-10.72319234251714,132.67018812326256
123,889.0,792.0122710539275,280.875,21.409329158103017,921.5,750.0769543853484,33.46198896272103,266.16386694697917,0.04583849532605023,-15.323536355051935,100.82226984946364
124,57.785714285714285,167.7379668119418,78.10714285714286,33.432596674625245,64.42857142857143,164.40551532533132,4.383735705209657,75.89677731918266,0.16703245928150628,-1.7010123422548884,33.603744942990794
125,-44.80769230769231,99.17778102236767,170.19230769230768,49.11839638979804,2.1153846153846154,91.61387488260671,11.82777391707204,84.90108491946405,0.18763029881862406,-7.8662674650698605,37.72663396846539
126,468.3636363636364,389.4006130780545,335.57575757575756,78.52389341179722,470.3333333333333,385.73202086317895,22.74352009054895,191.28880934697597,0.26168647425014147,9.965353365016098,94.82593699740227
127,319.8987341772152,412.76884127500665,205.16455696202533,46.30073143194209,346.0,387.06562424006916,17.542107685227794,152.39910492619074,0.12120340543028071,-16.35006873077175,68.89429602778324
128,82.1842105263158,166.35834107561112,65.13157894736842,25.431198258740114,99.21052631578948,153.83999854509415,0.35759637188208615,71.06077701233446,0.16428571428571428,-5.288563288563289,31.98997440350479
129,281.655737704918,350.32115875344647,272.27868852459017,104.22125442389316,287.9672131147541,344.5583044341383,15.715064949671033,147.3575803753339,0.14052747005567115,-28.993391782255955,56.95223847623727
130,205.77551020408163,264.6145649273268,106.26530612244898,156.51677559045493,214.44897959183675,257.37450369455786,-0.14608891389983117,178.6961576418113,0.15329206527855938,-4.093446763259338,71.62192420973976
131,23.742424242424242,1001.3766026432792,634.9848484848485,620.8979687913462,303.7878787878788,929.0737406743622,39.19627864760608,743.1208663567068,0.28307238484229635,1.4454818800443108,387.5413549329592
132,-30.939393939393938,333.4974389428664,206.3030303030303,173.82008895450087,48.03030303030303,303.0279999912484,18.082973893303066,228.21740992173002,0.24948921679909195,4.649274047186933,112.51513823436775
133,530.1081081081081,463.1327393508074,119.75675675675676,45.880223264263556,579.1081081081081,393.4829082990109,25.90283448034527,173.54465588643174,0.09833197247171352,-1.6847347994825357,67.74478273969463
134,-6.542857142857143,80.19132224415124,145.27619047619046,51.29420188863738,1.3904761904761904,79.74835364631079,-10.012965239745165,98.28532373412332,0.25120152006259083,-20.248600641838944,44.66939606978528
135,-28.419354838709676,301.83522253188755,225.2258064516129,122.30704610763618,9.838709677419354,259.0297151684929,-10.486418047882136,209.40419525081847,0.2112108655616943,-11.711659127389465,94.8697619930353
136,329.4594594594595,343.51179960020687,132.1081081081081,71.7193418006094,345.6756756756757,323.7208552302893,6.316541865214432,149.48321189535585,0.14601769911504425,-3.0603161950312208,65.3211081177417
137,177.16129032258064,442.2359680134427,54.12903225806452,45.33797236062893,244.80645161290323,410.4614570216212,30.184066891185694,195.57323301829751,0.054465218906050404,0.8445099484156227,74.63524925293832
138,7.260869565217392,128.05474963308342,68.52173913043478,46.76757476232157,24.217391304347824,121.89944413388942,4.153036437246963,75.68831748325714,0.11451706188548294,-0.9444807315480078,32.12143313933867
139,82.1,360.45714955687407,83.2,29.98488508120939,138.3,341.0895434730691,27.093546941519158,217.02089866135307,0.08178355366345508,-2.8962908735968766,75.4089581039831
140,45.08571428571429,189.62344210544848,155.68571428571428,71.10305254792269,63.0,180.2352431050677,2.932276489101294,109.17047352475328,0.1706492598204919,-15.076036542515812,42.66197502499268
141,152.27272727272728,236.40108095010942,79.77272727272727,57.7879602262222,165.5,226.52387993723352,10.466358616026147,103.94754819977095,0.11213794657951087,-2.264788017263265,38.36635053716992
142,114.0,489.3390377617047,68.04081632653062,46.68870386636757,121.63265306122449,486.9113272110546,24.795702671312426,180.70971988773772,0.08484320557491289,-13.074433656957929,63.98802640058783
143,-493.27272727272725,274.56127789039084,108.9090909090909,53.734117392033404,16.363636363636363,187.7388286119711,-10.577296063890474,329.5741436009224,0.0966343411294923,11.792876989138671,106.82678455916422
144,-127.83333333333333,259.6839425147423,69.61111111111111,44.18539085978644,24.944444444444443,67.0364512968067,-12.529612367852677,127.77982688115749,0.22439468000454701,14.704235673457424,58.79651282603901
145,-41.875,429.8521366411943,112.5,76.27089877535205,77.25,379.25840465308085,-3.172673178399012,159.13184196320628,0.12428427079824857,4.395384615384615,63.64675212154428
146,-102.34,802.7207636532146,309.32,537.8391744750469,40.96,685.7677437733566,-69.15022421524664,584.7792054585398,0.26446188340807175,1.8128334095412284,302.162285309618
147,110.18518518518519,242.17777936375236,115.66666666666667,117.21900996125285,136.11111111111111,213.28685836360685,5.693552114629073,132.632634297273,0.2552576843078345,-4.7244375484872,66.69587844743684
148,86.80645161290323,201.94736129142723,145.93548387096774,26.684459031393665,109.45161290322581,188.04492234564376,6.4634631123582365,84.52260199571538,0.13188354963170817,-13.615218855218854,31.965915518227103
149,46.981818181818184,233.00881691543472,46.018181818181816,46.469732440136255,94.83636363636364,214.50032961503507,42.02927455096804,180.55642803741958,0.11371588523442967,-3.1327806290301354,67.26423690224225
150,-72.52173913043478,24.430682001581165,200.7826086956522,58.90741189191223,-32.608695652173914,33.43356700453158,14.71330660804345,135.39813623378967,0.16927453769559034,-10.328611457036114,56.12883699162221
151,408.3636363636364,610.4299437719643,280.8181818181818,283.389811256451,451.3939393939394,570.2703739080335,24.576884422110552,240.21434217368883,0.1715242881072027,-6.521364065237902,118.38615070965207
152,-18.914285714285715,143.584693061735,179.84285714285716,80.60496895606475,5.1571428571428575,136.27258771765256,6.37615505972504,116.38981998202667,0.18362632409285554,-17.532679964110706,46.17987706823695
153,239.33333333333334,237.1362946118165,168.6,141.5845095105158,249.7,222.9354390849512,13.070206077541041,134.36674097826247,0.159273489346839,-7.381387619443291,57.521229330038125
