id,y
512.0,73.0
513.0,74.0
514.0,86.0
515.0,68.0
516.0,65.0
517.0,76.0
518.0,58.0
519.0,73.0
520.0,62.0
521.0,68.0
522.0,65.0
523.0,83.0
524.0,86.0
525.0,86.0
526.0,68.0
527.0,58.0
528.0,78.0
529.0,78.0
530.0,66.0
531.0,61.0
532.0,49.0
533.0,80.0
534.0,67.0
535.0,88.0
536.0,69.0
537.0,67.0
538.0,84.0
539.0,74.0
540.0,77.0
541.0,71.0
542.0,71.0
543.0,83.0
544.0,70.0
545.0,58.0
546.0,52.0
547.0,45.0
548.0,95.0
549.0,74.0
550.0,74.0
551.0,75.0
552.0,77.0
553.0,48.0
554.0,54.0
555.0,55.0
556.0,65.0
557.0,67.0
558.0,73.0
559.0,68.0
560.0,70.0
561.0,63.0
562.0,79.0
563.0,66.0
564.0,57.0
565.0,49.0
566.0,84.0
567.0,56.0
568.0,82.0
569.0,71.0
570.0,86.0
571.0,74.0
572.0,74.0
573.0,83.0
574.0,64.0
575.0,79.0
576.0,65.0
577.0,50.0
578.0,64.0
579.0,52.0
580.0,57.0
581.0,82.0
582.0,49.0
583.0,79.0
584.0,82.0
585.0,67.0
586.0,84.0
587.0,69.0
588.0,69.0
589.0,67.0
590.0,54.0
591.0,72.0
592.0,74.0
593.0,78.0
594.0,65.0
595.0,56.0
596.0,95.0
597.0,68.0
598.0,74.0
599.0,62.0
600.0,71.0
601.0,65.0
602.0,71.0
603.0,52.0
604.0,67.0
605.0,95.0
606.0,82.0
607.0,69.0
608.0,66.0
609.0,83.0
610.0,70.0
611.0,73.0
612.0,68.0
613.0,70.0
614.0,70.0
615.0,84.0
616.0,54.0
617.0,75.0
618.0,84.0
619.0,52.0
620.0,63.0
621.0,77.0
622.0,88.0
623.0,68.0
624.0,56.0
625.0,76.0
626.0,70.0
627.0,61.0
628.0,79.0
629.0,65.0
630.0,68.0
631.0,75.0
632.0,72.0
633.0,77.0
634.0,66.0
635.0,69.0
636.0,77.0
637.0,74.0
638.0,73.0
639.0,70.0
640.0,53.0
641.0,74.0
642.0,89.0
643.0,55.0
644.0,67.0
645.0,72.0
646.0,49.0
647.0,86.0
648.0,62.0
649.0,52.0
650.0,81.0
651.0,67.0
652.0,71.0
653.0,52.0
654.0,70.0
655.0,65.0
656.0,66.0
657.0,61.0
658.0,68.0
659.0,75.0
660.0,72.0
661.0,75.0
662.0,53.0
663.0,76.0
664.0,49.0
665.0,72.0
666.0,70.0
667.0,61.0
668.0,72.0
669.0,55.0
670.0,86.0
671.0,48.0
672.0,69.0
673.0,69.0
674.0,67.0
675.0,73.0
676.0,51.0
677.0,74.0
678.0,74.0
679.0,78.0
680.0,78.0
681.0,66.0
682.0,70.0
683.0,76.0
684.0,67.0
685.0,67.0
686.0,84.0
687.0,45.0
688.0,81.0
689.0,73.0
690.0,60.0
691.0,69.0
692.0,80.0
693.0,72.0
694.0,76.0
695.0,76.0
696.0,69.0
697.0,68.0
698.0,76.0
699.0,70.0
700.0,73.0
701.0,67.0
702.0,75.0
703.0,82.0
704.0,86.0
705.0,56.0
706.0,62.0
707.0,77.0
708.0,68.0
709.0,80.0
710.0,74.0
711.0,66.0
712.0,87.0
713.0,73.0
714.0,67.0
715.0,60.0
716.0,56.0
717.0,67.0
718.0,53.0
719.0,74.0
720.0,57.0
721.0,57.0
722.0,83.0
723.0,73.0
724.0,75.0
725.0,72.0
726.0,82.0
727.0,65.0
728.0,60.0
729.0,70.0
730.0,72.0
731.0,64.0
732.0,66.0
733.0,87.0
734.0,89.0
735.0,70.0
736.0,61.0
737.0,69.0
738.0,60.0
739.0,69.0
740.0,67.0
741.0,60.0
742.0,60.0
743.0,65.0
744.0,85.0
745.0,73.0
746.0,74.0
747.0,66.0
748.0,85.0
749.0,73.0
750.0,81.0
751.0,66.0
752.0,77.0
753.0,77.0
754.0,74.0
755.0,63.0
756.0,78.0
757.0,74.0
758.0,45.0
759.0,61.0
760.0,65.0
761.0,60.0
762.0,67.0
763.0,83.0
764.0,66.0
765.0,69.0
766.0,76.0
767.0,77.0
768.0,58.0
769.0,56.0
770.0,87.0
771.0,78.0
772.0,53.0
773.0,73.0
774.0,79.0
775.0,69.0
776.0,85.0
777.0,75.0
778.0,62.0
779.0,77.0
780.0,75.0
781.0,74.0
782.0,87.0
783.0,73.0
784.0,60.0
785.0,74.0
786.0,73.0
787.0,63.0
788.0,51.0
789.0,58.0
790.0,52.0
791.0,70.0
792.0,82.0
793.0,59.0
794.0,69.0
795.0,60.0
796.0,63.0
797.0,63.0
798.0,72.0
799.0,80.0
800.0,74.0
801.0,65.0
802.0,72.0
803.0,65.0
804.0,72.0
805.0,55.0
806.0,71.0
807.0,73.0
808.0,58.0
809.0,74.0
810.0,69.0
811.0,61.0
812.0,63.0
813.0,86.0
814.0,86.0
815.0,78.0
816.0,76.0
817.0,50.0
818.0,73.0
819.0,64.0
820.0,71.0
821.0,68.0
822.0,67.0
823.0,65.0
824.0,79.0
825.0,67.0
826.0,84.0
827.0,53.0
828.0,75.0
829.0,72.0
830.0,88.0
831.0,74.0
832.0,84.0
833.0,75.0
834.0,82.0
835.0,69.0
836.0,70.0
837.0,61.0
838.0,56.0
839.0,67.0
840.0,54.0
841.0,75.0
842.0,54.0
843.0,72.0
844.0,80.0
845.0,86.0
846.0,62.0
847.0,75.0
848.0,70.0
849.0,81.0
850.0,70.0
851.0,75.0
852.0,69.0
853.0,81.0
854.0,66.0
855.0,79.0
856.0,80.0
857.0,78.0
858.0,80.0
859.0,65.0
860.0,76.0
861.0,45.0
862.0,66.0
863.0,81.0
864.0,60.0
865.0,69.0
866.0,81.0
867.0,77.0
868.0,85.0
869.0,68.0
870.0,68.0
871.0,48.0
872.0,53.0
873.0,73.0
874.0,48.0
875.0,74.0
876.0,75.0
877.0,78.0
878.0,59.0
879.0,85.0
880.0,66.0
881.0,59.0
882.0,80.0
883.0,88.0
884.0,80.0
885.0,70.0
886.0,68.0
887.0,54.0
888.0,63.0
889.0,75.0
890.0,51.0
891.0,68.0
892.0,63.0
893.0,68.0
894.0,70.0
895.0,75.0
896.0,93.0
897.0,73.0
898.0,63.0
899.0,75.0
900.0,74.0
901.0,75.0
902.0,73.0
903.0,67.0
904.0,49.0
905.0,78.0
906.0,70.0
907.0,79.0
908.0,76.0
909.0,72.0
910.0,76.0
911.0,68.0
912.0,74.0
913.0,52.0
914.0,95.0
915.0,75.0
916.0,67.0
917.0,75.0
918.0,78.0
919.0,65.0
920.0,74.0
921.0,69.0
922.0,79.0
923.0,68.0
924.0,67.0
925.0,77.0
926.0,64.0
927.0,87.0
928.0,78.0
929.0,75.0
930.0,78.0
931.0,79.0
932.0,82.0
933.0,84.0
934.0,51.0
935.0,70.0
936.0,53.0
937.0,54.0
938.0,61.0
939.0,82.0
940.0,83.0
941.0,70.0
942.0,63.0
943.0,65.0
944.0,57.0
945.0,68.0
946.0,71.0
947.0,74.0
948.0,68.0
949.0,65.0
950.0,80.0
951.0,75.0
952.0,75.0
953.0,60.0
954.0,85.0
955.0,60.0
956.0,67.0
957.0,73.0
958.0,79.0
959.0,64.0
960.0,64.0
961.0,87.0
962.0,62.0
963.0,76.0
964.0,73.0
965.0,72.0
966.0,71.0
967.0,56.0
968.0,55.0
969.0,52.0
970.0,69.0
971.0,66.0
972.0,60.0
973.0,77.0
974.0,76.0
975.0,76.0
976.0,77.0
977.0,82.0
978.0,55.0
979.0,54.0
980.0,78.0
981.0,69.0
982.0,77.0
983.0,65.0
984.0,89.0
985.0,48.0
986.0,88.0
987.0,76.0
988.0,64.0
989.0,57.0
990.0,71.0
991.0,63.0
992.0,58.0
993.0,66.0
994.0,76.0
995.0,83.0
996.0,59.0
997.0,71.0
998.0,68.0
999.0,79.0
1000.0,84.0
1001.0,71.0
1002.0,64.0
1003.0,88.0
1004.0,48.0
1005.0,75.0
1006.0,69.0
1007.0,81.0
1008.0,72.0
1009.0,67.0
1010.0,51.0
1011.0,72.0
1012.0,89.0
1013.0,66.0
1014.0,71.0
1015.0,81.0
1016.0,73.0
1017.0,65.0
1018.0,71.0
1019.0,67.0
1020.0,72.0
1021.0,85.0
1022.0,82.0
1023.0,71.0
1024.0,69.0
1025.0,54.0
1026.0,75.0
1027.0,64.0
1028.0,67.0
1029.0,49.0
1030.0,54.0
1031.0,54.0
1032.0,62.0
1033.0,74.0
1034.0,70.0
1035.0,66.0
1036.0,73.0
1037.0,81.0
1038.0,53.0
1039.0,67.0
1040.0,70.0
1041.0,72.0
1042.0,71.0
1043.0,77.0
1044.0,76.0
1045.0,68.0
1046.0,62.0
1047.0,62.0
1048.0,63.0
1049.0,76.0
1050.0,66.0
1051.0,68.0
1052.0,77.0
1053.0,75.0
1054.0,65.0
1055.0,69.0
1056.0,54.0
1057.0,66.0
1058.0,87.0
1059.0,69.0
1060.0,79.0
1061.0,59.0
1062.0,72.0
1063.0,66.0
1064.0,77.0
1065.0,53.0
1066.0,63.0
1067.0,47.0
1068.0,66.0
1069.0,51.0
1070.0,86.0
1071.0,79.0
1072.0,74.0
1073.0,64.0
1074.0,73.0
1075.0,81.0
1076.0,70.0
1077.0,63.0
1078.0,64.0
1079.0,71.0
1080.0,61.0
1081.0,78.0
1082.0,73.0
1083.0,48.0
1084.0,66.0
1085.0,73.0
1086.0,61.0
1087.0,69.0
1088.0,64.0
1089.0,69.0
1090.0,75.0
1091.0,68.0
1092.0,72.0
1093.0,77.0
1094.0,73.0
1095.0,62.0
1096.0,75.0
1097.0,57.0
1098.0,65.0
1099.0,85.0
1100.0,55.0
1101.0,78.0
1102.0,56.0
1103.0,75.0
1104.0,71.0
1105.0,69.0
1106.0,64.0
1107.0,69.0
1108.0,55.0
1109.0,77.0
1110.0,73.0
1111.0,86.0
1112.0,71.0
1113.0,50.0
1114.0,84.0
1115.0,83.0
1116.0,67.0
1117.0,69.0
1118.0,42.0
1119.0,60.0
1120.0,74.0
1121.0,77.0
1122.0,69.0
1123.0,62.0
1124.0,88.0
1125.0,73.0
1126.0,63.0
1127.0,70.0
1128.0,74.0
1129.0,61.0
1130.0,69.0
1131.0,67.0
1132.0,63.0
1133.0,72.0
1134.0,74.0
1135.0,60.0
1136.0,52.0
1137.0,71.0
1138.0,53.0
1139.0,71.0
1140.0,80.0
1141.0,73.0
1142.0,78.0
1143.0,77.0
1144.0,82.0
1145.0,56.0
1146.0,66.0
1147.0,63.0
1148.0,61.0
1149.0,84.0
1150.0,54.0
1151.0,71.0
1152.0,62.0
1153.0,55.0
1154.0,52.0
1155.0,86.0
1156.0,60.0
1157.0,61.0
1158.0,78.0
1159.0,66.0
1160.0,73.0
1161.0,83.0
1162.0,67.0
1163.0,56.0
1164.0,87.0
1165.0,81.0
1166.0,59.0
1167.0,65.0
1168.0,78.0
1169.0,69.0
1170.0,57.0
1171.0,75.0
1172.0,54.0
1173.0,72.0
1174.0,86.0
1175.0,70.0
1176.0,80.0
1177.0,64.0
1178.0,69.0
1179.0,69.0
1180.0,66.0
1181.0,77.0
1182.0,59.0
1183.0,72.0
1184.0,69.0
1185.0,67.0
1186.0,88.0
1187.0,66.0
1188.0,80.0
1189.0,84.0
1190.0,62.0
1191.0,73.0
1192.0,67.0
1193.0,78.0
1194.0,84.0
1195.0,78.0
1196.0,78.0
1197.0,76.0
1198.0,53.0
1199.0,85.0
1200.0,66.0
1201.0,67.0
1202.0,57.0
1203.0,73.0
1204.0,74.0
1205.0,55.0
1206.0,83.0
1207.0,69.0
1208.0,73.0
1209.0,78.0
1210.0,78.0
1211.0,56.0
