id,y
190,76.0
191,68.0
192,54.0
193,88.0
194,68.0
195,70.0
196,72.0
197,70.0
198,82.0
199,56.0
200,70.0
201,58.0
202,69.0
203,58.0
204,70.0
205,64.0
206,59.0
207,73.0
208,67.0
209,69.0
210,70.0
211,65.0
212,78.0
213,84.0
214,60.0
215,87.0
216,77.0
217,58.0
218,65.0
219,51.0
220,84.0
221,69.0
222,64.0
223,65.0
224,53.0
225,65.0
226,70.0
227,81.0
228,70.0
229,88.0
230,63.0
231,69.0
232,43.0
233,69.0
234,61.0
235,75.0
236,66.0
237,66.0
238,91.0
239,81.0
240,57.0
241,58.0
242,62.0
243,72.0
244,60.0
245,79.0
246,77.0
247,70.0
248,68.0
249,62.0
250,77.0
251,77.0
252,61.0
253,63.0
254,60.0
255,71.0
256,75.0
257,49.0
258,72.0
259,56.0
260,73.0
261,73.0
262,68.0
263,71.0
264,89.0
265,66.0
266,69.0
267,67.0
268,78.0
269,55.0
270,73.0
271,63.0
272,66.0
273,70.0
274,78.0
275,85.0
276,66.0
277,73.0
278,62.0
279,71.0
280,70.0
281,73.0
282,72.0
283,64.0
284,67.0
285,54.0
286,61.0
287,63.0
288,69.0
289,69.0
290,69.0
291,74.0
292,72.0
293,70.0
294,86.0
295,74.0
296,74.0
297,67.0
298,70.0
299,73.0
300,82.0
301,84.0
302,49.0
303,75.0
304,66.0
305,79.0
306,86.0
307,56.0
308,72.0
309,67.0
310,52.0
311,66.0
312,82.0
313,58.0
314,60.0
315,65.0
316,84.0
317,88.0
318,66.0
319,68.0
320,72.0
321,54.0
322,67.0
323,77.0
324,53.0
325,62.0
326,81.0
327,58.0
328,66.0
329,68.0
330,79.0
331,75.0
332,54.0
333,69.0
334,68.0
335,67.0
336,50.0
337,78.0
338,88.0
339,67.0
340,74.0
341,69.0
342,53.0
343,75.0
344,61.0
345,68.0
346,83.0
347,71.0
348,75.0
349,80.0
350,75.0
351,68.0
352,73.0
353,72.0
354,62.0
355,59.0
356,81.0
357,67.0
358,74.0
359,79.0
360,71.0
361,78.0
362,77.0
363,72.0
364,61.0
365,82.0
366,67.0
367,54.0
368,70.0
369,57.0
370,71.0
371,81.0
372,69.0
373,63.0
374,70.0
375,70.0
376,82.0
377,65.0
378,60.0
379,47.0
380,73.0
381,71.0
382,69.0
383,67.0
384,93.0
385,42.0
386,76.0
387,75.0
388,58.0
389,80.0
390,72.0
391,61.0
392,80.0
393,56.0
394,82.0
395,68.0
396,65.0
397,73.0
398,60.0
399,81.0
400,79.0
401,52.0
402,61.0
403,74.0
404,73.0
405,73.0
406,80.0
407,65.0
408,76.0
409,59.0
410,72.0
411,64.0
412,87.0
413,73.0
414,72.0
415,65.0
416,60.0
417,77.0
418,64.0
419,68.0
420,92.0
421,75.0
422,51.0
423,76.0
424,68.0
425,45.0
426,79.0
427,79.0
428,71.0
429,59.0
430,63.0
431,50.0
432,68.0
433,76.0
434,69.0
435,64.0
436,64.0
437,54.0
438,80.0
439,69.0
440,81.0
441,70.0
442,68.0
443,65.0
444,77.0
445,87.0
446,56.0
447,72.0
448,72.0
449,70.0
450,75.0
451,71.0
452,76.0
453,73.0
454,74.0
455,86.0
456,68.0
457,65.0
458,76.0
459,58.0
460,73.0
461,62.0
462,68.0
463,65.0
464,83.0
465,86.0
466,86.0
467,58.0
468,78.0
469,78.0
470,66.0
471,61.0
472,49.0
473,80.0
474,67.0
475,88.0
476,69.0
477,67.0
478,84.0
479,74.0
480,77.0
481,71.0
482,83.0
483,70.0
484,58.0
485,52.0
486,45.0
487,74.0
488,74.0
489,75.0
490,54.0
491,55.0
492,65.0
493,67.0
494,73.0
495,68.0
496,70.0
497,63.0
498,79.0
499,66.0
500,57.0
501,49.0
502,84.0
503,56.0
504,71.0
505,86.0
506,74.0
507,74.0
508,83.0
509,64.0
510,65.0
511,50.0
512,64.0
513,52.0
514,57.0
515,82.0
516,49.0
517,79.0
518,82.0
519,67.0
520,84.0
521,69.0
522,69.0
523,67.0
524,54.0
525,72.0
526,74.0
527,78.0
528,65.0
529,56.0
530,95.0
531,68.0
532,62.0
533,71.0
534,65.0
535,71.0
536,52.0
537,67.0
538,95.0
539,82.0
540,69.0
541,66.0
542,83.0
543,70.0
544,73.0
545,68.0
546,70.0
547,54.0
548,75.0
549,84.0
550,52.0
551,88.0
552,68.0
553,56.0
554,76.0
555,70.0
556,61.0
557,79.0
558,65.0
559,68.0
560,75.0
561,72.0
562,77.0
563,66.0
564,69.0
565,77.0
566,74.0
567,73.0
568,70.0
569,53.0
570,74.0
571,89.0
572,55.0
573,67.0
574,72.0
575,49.0
576,62.0
577,52.0
578,81.0
579,67.0
580,71.0
581,52.0
582,70.0
583,65.0
584,66.0
585,61.0
586,68.0
587,75.0
588,72.0
589,53.0
590,76.0
591,49.0
592,72.0
593,70.0
594,61.0
595,72.0
596,55.0
597,69.0
598,69.0
599,67.0
600,74.0
601,74.0
602,78.0
603,66.0
604,70.0
605,76.0
606,67.0
607,67.0
608,45.0
609,81.0
610,73.0
611,60.0
612,69.0
613,80.0
614,72.0
615,76.0
616,76.0
617,69.0
618,76.0
619,70.0
620,73.0
621,75.0
622,86.0
623,56.0
624,62.0
625,77.0
626,68.0
627,80.0
628,74.0
629,66.0
630,87.0
631,73.0
632,67.0
633,60.0
634,56.0
635,67.0
636,53.0
637,74.0
638,57.0
639,57.0
640,83.0
641,73.0
642,75.0
643,72.0
644,82.0
645,65.0
646,70.0
647,72.0
648,64.0
649,66.0
650,87.0
651,89.0
652,70.0
653,61.0
654,69.0
655,60.0
656,69.0
657,67.0
658,60.0
659,60.0
660,65.0
661,85.0
662,73.0
663,74.0
664,66.0
665,85.0
666,73.0
667,66.0
668,77.0
669,77.0
670,74.0
671,63.0
672,78.0
673,74.0
674,45.0
675,61.0
676,65.0
677,60.0
678,67.0
679,83.0
680,66.0
681,69.0
682,76.0
683,77.0
684,58.0
685,56.0
686,87.0
687,78.0
688,73.0
689,79.0
690,69.0
691,85.0
692,75.0
693,62.0
694,77.0
695,75.0
696,74.0
697,87.0
698,73.0
699,60.0
700,74.0
701,73.0
702,63.0
703,58.0
704,52.0
705,70.0
706,59.0
707,69.0
708,60.0
709,63.0
710,63.0
711,72.0
712,80.0
713,74.0
714,65.0
715,72.0
716,65.0
717,72.0
718,55.0
719,71.0
720,73.0
721,58.0
722,74.0
723,69.0
724,61.0
725,63.0
726,86.0
727,86.0
728,78.0
729,76.0
730,50.0
731,73.0
732,64.0
733,71.0
734,68.0
735,67.0
736,65.0
737,79.0
738,67.0
739,84.0
740,53.0
741,75.0
742,72.0
743,88.0
744,74.0
745,84.0
746,75.0
747,82.0
748,69.0
749,70.0
750,61.0
751,56.0
752,67.0
753,54.0
754,75.0
755,54.0
756,72.0
757,86.0
758,62.0
759,75.0
760,70.0
761,81.0
762,70.0
763,75.0
764,69.0
765,81.0
766,66.0
767,79.0
768,80.0
769,78.0
770,80.0
771,65.0
772,76.0
773,45.0
774,66.0
775,81.0
776,60.0
777,69.0
778,77.0
779,85.0
780,68.0
781,53.0
782,73.0
783,48.0
784,74.0
785,75.0
786,78.0
787,59.0
788,85.0
789,66.0
790,80.0
791,88.0
792,80.0
793,68.0
794,63.0
795,75.0
796,51.0
797,68.0
798,63.0
799,68.0
800,70.0
801,75.0
802,93.0
803,73.0
804,63.0
805,75.0
806,74.0
807,75.0
808,73.0
809,67.0
810,49.0
811,78.0
812,70.0
813,79.0
814,76.0
815,72.0
816,68.0
817,74.0
818,52.0
819,95.0
820,75.0
821,67.0
822,78.0
823,65.0
824,74.0
825,69.0
826,79.0
827,68.0
828,67.0
829,77.0
830,64.0
831,78.0
832,75.0
833,78.0
834,82.0
835,84.0
836,51.0
837,70.0
838,54.0
839,61.0
840,82.0
841,83.0
842,70.0
843,63.0
844,65.0
845,57.0
846,68.0
847,71.0
848,74.0
849,68.0
850,65.0
851,80.0
852,75.0
853,75.0
854,60.0
855,60.0
856,67.0
857,73.0
858,64.0
859,64.0
860,76.0
861,73.0
862,72.0
863,71.0
864,56.0
865,55.0
866,52.0
867,69.0
868,66.0
869,60.0
870,77.0
871,76.0
872,76.0
873,77.0
874,82.0
875,55.0
876,54.0
877,69.0
878,77.0
879,65.0
880,89.0
881,48.0
882,76.0
883,64.0
884,57.0
885,71.0
886,63.0
887,58.0
888,66.0
889,76.0
890,83.0
891,59.0
892,71.0
893,68.0
894,79.0
895,84.0
896,71.0
897,64.0
898,88.0
899,48.0
900,75.0
901,69.0
902,72.0
903,67.0
904,51.0
905,72.0
906,89.0
907,66.0
908,71.0
909,81.0
910,73.0
911,65.0
912,71.0
913,67.0
914,72.0
915,85.0
916,82.0
917,71.0
918,69.0
919,75.0
920,64.0
921,67.0
922,49.0
923,54.0
924,54.0
925,62.0
926,74.0
927,66.0
928,73.0
929,81.0
930,53.0
931,67.0
932,70.0
933,72.0
934,71.0
935,77.0
936,76.0
937,68.0
938,62.0
939,62.0
940,63.0
941,76.0
942,66.0
943,68.0
944,77.0
945,75.0
946,65.0
947,69.0
948,54.0
949,66.0
950,69.0
951,79.0
952,59.0
953,72.0
954,66.0
955,77.0
956,63.0
957,47.0
958,66.0
959,51.0
960,86.0
961,79.0
962,74.0
963,64.0
964,73.0
965,81.0
966,70.0
967,63.0
968,64.0
969,71.0
970,61.0
971,78.0
972,73.0
973,66.0
974,73.0
975,69.0
976,64.0
977,69.0
978,75.0
979,68.0
980,72.0
981,77.0
982,73.0
983,62.0
984,75.0
985,57.0
986,65.0
987,55.0
988,78.0
989,56.0
990,75.0
991,71.0
992,69.0
993,64.0
994,69.0
995,55.0
996,77.0
997,73.0
998,86.0
999,71.0
1000,50.0
1001,84.0
1002,67.0
1003,69.0
1004,42.0
1005,60.0
1006,74.0
1007,77.0
1008,69.0
1009,62.0
1010,88.0
1011,63.0
1012,74.0
1013,61.0
1014,69.0
1015,67.0
1016,63.0
1017,72.0
1018,74.0
1019,60.0
1020,52.0
1021,71.0
1022,53.0
1023,71.0
1024,80.0
1025,73.0
1026,77.0
1027,82.0
1028,56.0
1029,66.0
1030,63.0
1031,61.0
1032,84.0
1033,54.0
1034,71.0
1035,62.0
1036,55.0
1037,52.0
1038,86.0
1039,60.0
1040,61.0
1041,66.0
1042,73.0
1043,83.0
1044,67.0
1045,56.0
1046,87.0
1047,81.0
1048,59.0
1049,65.0
1050,78.0
1051,69.0
1052,75.0
1053,54.0
1054,72.0
1055,86.0
1056,70.0
1057,80.0
1058,64.0
1059,69.0
1060,69.0
1061,66.0
1062,77.0
1063,59.0
1064,72.0
1065,67.0
1066,88.0
1067,66.0
1068,80.0
1069,84.0
1070,62.0
1071,73.0
1072,67.0
1073,78.0
1074,84.0
1075,78.0
1076,78.0
1077,76.0
1078,85.0
1079,66.0
1080,67.0
1081,57.0
1082,73.0
1083,74.0
1084,55.0
1085,83.0
1086,69.0
1087,73.0
1088,78.0
1089,78.0
