Id,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
44,-208.5776897247155,-395.22898265435435,-1159.420516399913,-85.93076697161273,194.29293804577165,875.8327615873309,-115.10746848722673,457.4156062209908,-964.6120137337284,-782.6291558275251,-110.38929902688776
45,34.618433621891526,-1054.628463985014,820.2478373246812,463.1303293186071,279.0957643924534,338.90412521594453,2021.0435614847975,-468.8641879667956,-2201.441285500558,199.3001968964652,-50.60354096166589
46,-363.53203848861006,-517.5190425104032,-978.8298593587699,-439.1895218021479,181.33842921782127,-502.81670064253825,2412.4536795437484,-960.504381633148,-793.1173627076716,-2288.6200400145285,251.48441502153702
47,125.33203757984904,-2016.4066277997601,-539.4546333745014,-275.670534560557,-709.7279658468882,1738.872677454511,994.3943913154989,1319.1368763015755,-882.4188185499186,1128.5940645145683,496.0009463439622
48,91.60046707539041,771.4059486768456,1029.4388287827671,-908.7632459590532,-424.31762097790147,862.5960113284511,-2655.6190929749328,1513.3280825732052,553.132064207584,-45.703960660234856,220.5076557571733
49,137.204348495847,-1029.9352833089765,-349.94336458910476,1100.2843382203737,1298.0219723262212,2696.22405256358,-73.92466628041514,-658.5529668050037,-514.2339659399888,-1018.0418752873647,-77.85475594085075
50,-279.6230045073188,382.73243001226814,-34.24228053195387,1096.3468456657986,-234.21580134453654,-347.4506524985633,-581.2684768603252,-1632.6345262344953,-1567.767724308454,-1179.1579306376877,1301.4280716647609
51,205.87615104050693,895.26027288993,1374.96406639299,-1332.2116545945019,-1968.6246897860203,-660.0563201340829,175.818953296028,498.6902749098275,1047.972155968053,284.2796708072146,1742.668780655631
52,-350.8941204104763,-222.60568094832047,-913.0792180417964,-1681.2182154944335,-888.9713580954499,242.117960985123,-888.7202573536308,936.7424635352571,1412.327706037443,-2369.586905226603,864.0523004976479
53,-317.016856009305,-2239.604058661737,401.49905509028747,1224.8705641936597,64.85610634357617,-1279.6891732042395,-585.4312042777726,-261.64544571090073,-182.24478378994294,-202.89684076666705,-109.88277930931379
54,-147.88462999820223,213.4800489101689,-1208.5736537332211,-242.0198298702195,1518.2611703557054,-384.64542314251776,-443.8360931551978,1078.197303714238,-2559.1846663440965,1181.3786012882858,-631.9037580051673
55,-289.83951358761385,163.92857245258662,96.32135592119683,942.4681192203938,-267.59474623534766,-678.0257815644504,1297.8457906510987,-2364.1738171411803,20.33418170524325,-1347.9254226291205,-761.5733882565589
56,135.49571932658918,2011.256681463137,-44.59542645585702,195.06969715138118,-1781.5628557055913,-729.0446587946957,196.55740072878493,354.75769311321807,616.8865543932787,8.627898917576323,527.0042084546596
57,-126.69419218049555,453.781912635684,-1829.7404110045316,37.00572191014953,767.9024077327036,589.8798207345195,-363.8588099707899,-805.6265075393678,-1118.3119243216322,-131.05401154141234,1133.0798795597218
58,-720.157642211488,-1951.8041014816022,-659.8917297294979,-1139.802455426774,784.9575212405001,-554.3096265713009,-470.63765815479144,-216.949569936649,445.3932508947973,-392.38899814963673,-3046.1430547999266
59,-138.57171036147045,543.3118913875197,439.0429576720425,-219.54102833121325,-1084.0366206719345,351.7801106813583,379.23553353558674,-470.0328827008748,-216.73147057553862,-930.1565025243212,-178.58909208732913
60,-587.0585335856088,-1550.429345083481,417.3188210318355,-944.3684908242939,238.10314783231212,-1405.9629162678993,-590.0576458695397,-110.48940506592783,-1660.6998118692634,115.14787314009216,-379.14756287992276
61,-93.9617555720856,-1742.3561978092305,-1303.2427541123157,605.1200840821666,895.5559855513239,-131.90863977996705,404.7618120404975,223.8435633129107,329.62298212773806,1285.984007080293,-1506.9983982142721
62,-3.6636027504604876,676.4607323616232,-382.00895557782025,-224.25893425164034,-302.24973045507005,-375.14711666128386,-1226.196191783019,183.33919925760125,1670.9430327888572,-56.133020448757115,-1.385042735095726
63,75.53730970648915,-687.2990371566635,-117.47454641811147,466.16642603403074,-370.2424407043429,-453.8040410520011,403.2645401632468,-918.0047698190455,252.49662707687241,820.3217972614217,1359.9485416794844
64,170.07444366182685,-90.38200727694681,1367.5972398067136,1034.409886481518,-996.2126403710662,-1217.938511593151,-304.9636378544204,1028.9354925948542,-72.28700756000491,-600.6575576577885,1552.2431800485608
65,-322.3159069565203,286.9044880033464,-2320.5942757907414,317.1606262926888,520.0406145708678,225.6086544711038,449.71210023199257,-67.27560892298173,-1318.3958696447341,-370.70400322045344,-945.6157955562913
66,-331.44948838124617,-932.7409107943778,-1263.0683491022753,452.4890926396464,97.89614541262709,-448.1653626807081,-649.3379277303882,-23.42310502145217,1079.1947281124892,-2004.2157154989152,376.87652085089275
67,-277.9102406315218,-545.7119740177824,-1884.5858449794478,-1945.7030831639588,-912.7834941352918,219.50955579304525,393.0629339800916,-938.9815726777853,1017.0209914132447,1422.983496516106,396.08658495656016
68,151.56913408675504,-591.4026678081108,1124.419184510368,755.3956956633383,867.4074113549179,-656.4636749715314,-2834.5545052747025,2116.791021483675,-1610.8784034499338,-35.76807186022113,2380.7453512197503
69,-130.31766121244397,330.576756274374,949.2464735582356,-1502.3965693817127,-1777.6669547337062,-532.7027919795545,1090.7497344345002,-346.24944764731,-794.6363210714987,197.96728994496746,1081.9352184772652
70,239.53862633072663,-1444.9401990733718,-1210.5429941233517,-788.6692545093662,1094.6383747120913,234.8215259487319,2132.1534105704436,936.4457258311159,-35.09517686967038,1265.077838088766,211.49701273187802
71,-58.339821979188436,-704.9213525074449,679.9748442451023,-696.3266538610828,-290.39710080386675,1327.7826959579832,-101.28148621739935,-803.1413873416283,-464.33769143549165,1021.7905855886731,-552.5406734167292
72,-187.72810788795658,-386.87084685064656,-510.2927396336285,183.92549434030994,-385.4897603756083,-1601.836048972537,-887.1809418450403,-932.7890415064383,1243.319384455155,812.6740421090424,587.259379399826
73,-444.15580171589517,-505.35831726440995,-815.7915419939714,-507.51760165735703,-1051.8801025516739,2497.2003915870073,-2245.321648371402,564.0085350738091,-1284.5522979925272,-104.34349149469264,-988.0019424937344
74,-169.60124399482152,-1177.6289624826309,-1140.1963009349615,1754.9861537420586,-132.98842230959198,-765.7021944780863,555.7869640828729,10.349314566299354,720.0337593416529,-1824.25665593783,303.6039044620014
75,49.785841343462565,772.6948371023817,-1661.5982911145636,448.19528442331244,1696.1815728281606,-14.857703354702716,821.4059370248112,670.5704503109099,-707.5056975105769,39.76673458649517,-1566.9947108616025
76,173.21817744749734,-451.3030371025261,265.6879749662359,723.1004937377982,24.612125247911617,719.9837301431654,-1102.9062129553697,-101.6972745548716,19.279384513077215,1849.5912466796365,-214.16665620008425
77,-543.6094876289368,-499.0166379941829,21.35122384354861,-919.1134448699437,192.75384906521617,-365.05521654625767,-1791.3275480411837,-58.586551133860844,-317.54309393019923,-1632.4233020679833,-67.13415461452176
78,145.6930450782086,1489.3559620744802,521.3037482757137,611.9271927311578,-1341.4967255830425,476.8983689222224,148.4495813800781,529.0452383344316,422.6286217088256,-1359.7807255038138,-41.40081155796743
79,-440.79406222119695,-757.870860425166,-50.08409428482209,-897.4009269018305,1312.4703671409964,-858.9723884443423,-898.942156465536,74.58640654355352,-1077.0990694039947,-424.6633024328657,-829.9645975379619
80,176.5575171986996,1411.1720638896118,785.8038268311726,-57.46951846539464,-391.21705217401626,940.9176145751134,405.20408032288805,498.0524046828567,-26.192237344250483,-1688.230027771432,-112.46598255955271
81,285.5303902386478,-532.4899192090677,645.0552734598768,1011.842432994189,-657.9510447611686,468.38523427705167,1735.878997685713,-667.712720570559,1681.9217400731377,-852.585847170647,22.959755607951443
82,164.7859661802117,-11.145611841841252,11.498899870062374,-837.6780419079453,-591.1831037644297,-667.7202863593994,326.9625954044574,330.03511451031164,2225.944331738259,1370.9890062911213,-509.84324213847907
83,180.9689638833075,324.86961579618605,997.1179807917595,30.601824338517808,-69.64157844693558,51.57494276988904,867.2766288084279,-848.3205228052325,-325.6694688201742,470.43314484648187,311.4470715541555
84,268.9150477078396,239.58275985639133,-369.8011663038032,972.5357891425369,2133.8682472045375,406.4154936762062,-193.1767015498399,755.7402888945426,-539.1326367529899,-749.6903447028966,32.8087476137118
85,-946.639119597892,-2582.7966329699448,-1153.9503636520094,-347.96185592084584,-1353.3888581477133,-1032.6431018921296,-436.74833745800737,-1642.9652935306092,-406.0717962598319,-535.2701645328444,25.405208385016017
86,34.67279092096277,1154.1840304940192,172.50441649286591,21.062021342063623,99.45445703071175,227.39277512112847,-1016.7386486097689,-114.77532477079818,308.75124183661313,-1370.7599825430605,865.6529228158532
87,-385.60418046414924,1081.3760344581897,-631.3759884493888,-241.33779145310456,-878.1903428100732,699.3804835878171,-1061.2222874459092,-222.4770102429203,-858.9199078076716,50.9542770112895,-1794.229271489721
88,-156.0236542359581,1326.4616423656935,-964.606424206264,59.89468311627605,-212.5230447703092,-762.1145119224981,-887.7801366359354,936.3985435524595,-525.6405931019397,271.1701846373109,-801.4968853943748
89,94.84496061449696,-647.1814318477607,472.24715008784875,930.4084961111163,-175.31640232701994,-1421.919871640437,1997.9560797500046,-856.5493082342095,-1541.5873996717876,2594.424587768152,-404.03229385093715
90,-3.2831621964094895,-1461.7326882614082,-683.4397667886818,367.54489602226903,190.31155759393968,-851.72919725359,1822.7236001279593,-521.5796779933731,-1184.686590411552,960.6933984606598,1329.0628465396824
91,-361.41489593103813,-817.4930976162265,-1401.3472930393104,1030.4382674156047,-2047.3236130579617,-1226.6216593966155,967.446150050235,-55.35254802238957,-263.93734859268784,352.81660649437833,-152.7744235454087
92,519.2287440492908,-1298.6867221630903,1276.0753460061876,1325.0140528868153,205.3325637779597,45.13401543201027,2339.624806020058,-276.4328450158372,-259.57698183403943,364.4812492405056,1471.3219561423382
93,-153.69682076087952,1592.7707544174837,-258.57263167677127,308.33124595934527,-1378.0834670640772,-311.9761079162129,-840.2903954793065,-1006.8317522989838,1681.5767162673276,-792.2866618061449,-531.6059080114549
94,718.9852068775134,365.8487879168582,1297.8252669735855,481.1151263888354,2759.3551140215823,-74.66797825114956,258.71644022974607,275.60067398405636,1435.0493867891546,507.23895110961524,-116.2297003871491
95,218.9261147032017,-947.4885949068795,244.4434559616326,1401.3448312919597,-410.38179365787056,528.9436184165822,246.14778868484416,863.5196583813146,-804.7537406378693,2346.6470305265616,-1279.1611070282584
96,419.6946196754364,-365.5510899860373,938.0925409056455,296.7331724941134,829.9861590811032,-496.10233398256236,-74.80498268034107,12.231983638817386,1569.2596145359043,690.429024383049,796.6721083646714
97,183.70248219503137,-657.9260925367952,968.8826385630508,225.58166356880352,1389.1453156779273,2014.060154918468,-306.76577602700456,-406.30313044506255,-864.0449911023695,-143.57951171632055,-382.0254489503836
98,181.37412309630366,359.50439957101014,-144.56681693373594,-361.59928078161977,1064.5851361278517,-937.8802311514517,433.1079531513436,-405.9417271884834,724.3685048699645,1385.2615467222304,-303.0982534240727
99,-84.67494079027313,441.03290727315135,178.79286573317984,-799.4223995430966,240.78750974193844,289.1205052788122,412.87082044617466,-198.39889682004574,94.19230031014656,-1147.6109448431353,-358.11407547985675
100,47.277453019385476,555.962679709798,892.4738873315304,-422.3148241252707,104.71402943328432,228.05332512406721,201.47994670443288,540.7735853003902,-1818.0776303835696,-49.32407014757259,239.0336012467649
101,-44.145509226826526,-1000.3303489537054,1673.98570701071,161.55926723816796,1563.4047450289295,-790.5230218330772,-907.300121525327,224.2522209656819,-1678.6883628286566,214.96559062609353,97.21923200291803
102,-41.00526865890324,1015.6652815421012,701.041341165097,-417.477349885034,-1097.4966547702447,1712.3052213432966,-792.1150205651501,-1045.5245570694658,-1084.856059461445,1117.3053155366645,-518.9002044248521
103,69.7226857224955,-753.7044661806008,137.68982590334733,-206.94471055729102,-678.0954607862469,753.9914669784796,1065.3154920979948,985.3175089398669,766.919669661199,402.6255311300352,-1775.8879999618289
104,456.135965363409,1669.2508063769687,301.98921035755296,608.1564276006415,1114.962322947402,1433.3525028819918,418.3980113091925,435.5461592956536,-599.2242774597194,33.0897511387602,-854.1612608143545
105,159.52065449518471,-719.9405321418947,-893.5744023141913,-156.02389099728737,1049.0931879200102,3170.9747732901797,189.49963754791347,-1348.41308775612,1264.983329856256,-300.7838764760271,-660.608593976992
106,36.66521667236968,209.8494779230553,-1240.6245995562274,222.46316400860678,-88.37552319915497,98.37790681547565,381.41625420917086,67.49225724080681,16.338084112892492,284.3145189979445,415.4006261711268
107,-390.2588806369239,-1031.4824603152576,-1429.9912586854484,-61.638052172214756,-1432.735489934108,87.53147092167086,938.7468756823101,607.1116719160459,-1048.170406825473,-860.2624519575188,328.3012950007554
108,-348.0575626268787,-401.29780513351005,-316.6552950521069,596.9064812479538,-987.2866934576524,-401.23470991118245,-800.0824760846012,-1043.1294980353555,-857.0781886711648,677.4621693464117,51.82038948242156
109,25.45462108745131,-879.1606288350748,-231.10160759299652,-1638.807307122178,-733.3128075836656,2149.5745348672867,-90.24384966575059,731.6589270303925,-65.48837514448299,348.1692352418087,663.258089679174
110,133.4532483572992,-1104.6165975264707,-30.936257273958937,1578.8651944164883,-795.500550053291,-566.4398537322193,-307.69127736700176,269.02407317624665,524.9178636458827,1267.4116548186566,499.49823346865946
111,606.3688974520135,-62.05312579833403,1259.1671296108138,704.1110221415821,-1495.6795162570163,2526.3682403559983,1769.9213881967337,-168.2142227670741,377.9101017384751,1324.3587499958392,-172.20079269688262
112,10.357923671322784,730.3517903770194,1104.5784735714765,-1014.825907734441,-602.3318535828621,921.4083978105813,460.8144771488305,923.7965603139469,-132.56801465371802,-289.005210954233,-1998.6394755833728
113,170.31648128809775,-1146.0004265074433,47.06609465849369,824.5572195642364,531.1783665356953,-128.241974027702,-271.77156649069667,217.17963263828014,78.21118109215217,1404.545514939712,146.44077047824985
114,-118.54284496476357,-1481.2459621972985,-1272.558135032317,1518.7593369635802,-1171.1604614500804,764.4974530335336,-268.37273520938123,-169.7582939024855,-134.1327827684201,1221.3849594591984,-192.84182854396468
115,126.32907119912204,-33.319282845152955,-1530.8034973994927,206.6905117080033,531.0425069780597,239.14558065378702,1397.8962610867354,55.17135478023174,298.97745611901763,1648.504010268179,-1550.0141893581479
116,615.2741977240862,-455.82534779936884,1426.1587520192663,936.1291483110824,678.3800988404704,832.6507394644783,327.0662091210221,1631.5974275322715,377.7591697307179,239.86710589527857,158.95867412564326
117,245.64448865327603,192.863955550386,-1157.017280815868,770.6730544633433,-130.4397337833273,1821.915097860406,-75.65047058842289,420.9182841756566,246.60218626133442,-625.5570351092533,992.1368285185058
118,101.39085671408645,1905.0636405600176,-14.777219659844777,-300.4787855854223,-355.02873105537407,-1892.3618933173414,-177.81314370301254,250.99811600832393,1054.7579251802829,960.0477411499279,-416.4990824366925
119,59.65306208225665,-276.82299477388835,1123.905305614439,-173.46389707287912,-510.02953975561695,1392.5184494342725,1037.5856670506341,18.791791774257803,-593.7774477786675,-2011.880319244709,589.703605574724
120,-107.41226436204622,-896.3697225521802,-1962.732009140752,1584.820527349018,647.9677910098883,-1139.0081931169652,-1214.401382959259,870.9617821716196,-877.9706165358701,1296.1498675278833,616.4593126261552
121,126.46654919913249,536.5965205668235,404.69545561430033,191.45087202391178,880.5111991771105,-454.08036251560515,85.95197343438468,751.9465876771957,562.9897185861278,-1194.9868052686602,-500.40966730426396
122,156.37847077452557,252.80350541915453,-408.0147090398969,1774.6585609733331,-393.15319475411286,-162.21844757669086,769.4301781773039,330.53274323491576,-145.27445720476922,-756.4935288807483,301.5140573967662
123,-101.41520026409248,1039.0964403783926,479.0952240982286,-778.1835214561222,1736.7749569767109,-1446.5778900358944,-1582.685641802789,960.5572244572284,225.8404786026901,-549.4985463040402,-1098.5707275553295
124,258.9416212059114,2320.7998392802983,117.09087215544194,534.2011708457715,317.8850972381816,434.80795773115796,540.0944605248059,732.4240097548762,-375.2224007606727,-291.6419863518446,-1741.0228083589013
125,-313.23131274998775,-780.3044065015395,271.11279644671487,1045.0233755026904,599.0395263761841,-340.69234387793045,-1263.1729120851542,-2777.3591454274333,1151.7339747807991,-589.2289865101498,-448.46500620405925
126,242.49770486843528,131.5739679080687,-1405.5600473918898,-349.7821801115369,2023.4719497699741,505.38693857734273,359.2491565134564,-1582.4944779817586,2243.6018945826404,-1422.7949086263427,1922.3247554443985
127,-198.56057015626425,-2115.0560151878076,1405.3654387244203,1618.0542690002255,-824.4091213278347,422.58037227288276,547.480572104665,-813.7944832313059,-1449.1176107369304,-1317.7173431407655,541.0082199598077
128,52.99372446425841,-85.11560251940574,-564.3010333021604,966.7680111664602,508.0679093914777,-755.4627263656333,-1201.2015190173893,523.2617386880769,-537.5833685580619,99.20486253150243,1576.2989726277176
129,-138.92742814383553,502.3282400747796,-862.2669997532367,160.6611898197728,-952.6449528153878,1608.5221559487238,-561.5787496032209,207.27074697361863,307.732574679432,159.25046837370243,-1958.5489551365388
130,-470.6206106524006,-1446.4210639833286,-452.3502755690917,319.43183333153064,-137.77921428577068,-957.1474731510168,-1348.4243191217008,-401.55754449934363,-468.47604467972315,512.8364575927567,-326.3184621583181
131,-345.89312815863866,602.7076564293295,-594.6497697204054,-255.95766921426832,-348.0463796426194,-782.3669669020898,625.1186564337302,-813.5959970945071,-521.6415099706189,-73.11964594819725,-1297.37965595674
132,27.031389294602928,-324.9349583204991,-711.3063597427886,-388.1541924822496,-59.928002671090624,-799.9136231406648,-220.0757798203556,1308.6687523521791,-25.798558254487112,1145.2621730192247,346.4944420067607
133,-81.72399015061019,774.1606098188164,-774.4589687708259,104.90716508551272,133.9129226154759,-612.6257388749357,-822.8283242942817,-1490.2653879072982,1496.139636951632,-972.4028893524976,1346.2210732223002
134,-27.144994789392506,-467.4931736578535,-862.4932997247339,622.5191403049977,-631.1919417468571,568.4589189242769,-332.8117648522096,480.42449611778676,-968.1860639071049,831.3510579847683,487.9726826630046
135,262.37135586113874,-919.6506900626617,2642.935721014742,540.123026400494,2290.467070530539,1600.267818748759,-188.8347802177838,-412.27175460454293,-403.45918342080125,-1830.0285504278102,-695.8351193495473
136,137.69168132782602,246.76602397997058,1525.9575608848083,-772.7718829782021,882.0565993630106,-1252.593341503319,-586.3200252111324,-457.64059428952595,371.8110814974935,457.30964672081126,962.3417448143452
137,137.92149046002424,770.8369604049367,243.16821540249174,390.3649435086224,1588.5306910975326,-510.9261812322631,774.7283190671621,-1808.1439264982514,411.3342428976086,-483.2495424791074,2.5711824315100253
138,530.9404762712718,1040.0862450537031,164.64380952639763,885.1875412089273,1473.7648151384049,389.09396886572057,1171.0410646204882,-326.5609776792077,-8.209882269614045,-522.6194163984779,1042.977594646376
139,-138.63174657308633,414.0913537935951,-507.2344618949226,154.6688336463322,1041.5683888185818,-39.26799103795319,-948.9328108497634,131.9117557874122,-1980.5655910689397,768.7706443994749,-421.3275873246805
140,395.4771474693616,-469.3107362791067,875.6956787795067,-1365.1628772251688,1947.0986428203578,-480.24204173822335,-523.2509433848951,1021.2247431671631,708.6952731104266,2451.229719075076,-211.20598363151998
141,-859.2834103713558,-120.40663866440973,-1479.3159799632535,-332.1022773488251,-721.4312955717558,-448.76701310549913,-1744.1877565539553,1660.607559894514,-1416.6034824256405,-2802.2027983917133,-1188.4244215830192
